Name,Structure,Area,Station,Flow,Orientation,Price,Price_sqm,Build_time
盛和玲珑苑,2室2厅,88.67,闸北,高区/6层,朝南北,625,70486,2004.0
芷江小区,2室2厅,70.63,闸北,中区/20层,朝东南,492,69658,1994.0
成亿花园,3室2厅,127.34,闸北,中区/11层,朝南北,710,55756,2003.0
和福花苑,3室2厅,140.73,闸北,高区/18层,朝南北,780,55425,2001.0
永和丽园,3室2厅,133.77,闸北,低区/6层,朝南北,700,52328,2001.0
锦福公寓,3室2厅,111.79,闸北,低区/7层,朝南北,720,64406,2002.0
普善新苑,3室2厅,105.61,闸北,低区/24层,朝南,530,50184,nan
万荣小区,2室1厅,76.64,闸北,低区/6层,朝南,465,60673,1996.0
金泉苑（闸北）,2室1厅,68.0,闸北,低区/6层,朝南北,385,56617,1997.0
万荣小区,1室1厅,41.52,闸北,低区/6层,朝南,250,60211,1995.0
绿雅苑,3室2厅,120.3,闸北,中区/6层,朝南北,580,48212,2002.0
佳宁花园,3室2厅,147.11,闸北,低区/11层,朝南北,960,65257,2002.0
鹏程宝都,3室2厅,141.53,闸北,中区/11层,朝南,530,37447,1996.0
永和三村,2室2厅,80.21,闸北,高区/6层,朝南北,385,47999,1996.0
成亿花园,2室2厅,100.24,闸北,中区/11层,朝南北,630,62849,2003.0
永和二村,1室1厅,43.73,闸北,中区/6层,朝南北,220,50308,1995.0
龙潭小区,1室1厅,41.01,闸北,高区/6层,朝南北,270,65837,1993.0
东方明珠大宁公寓,3室1厅,118.14,闸北,中区/25层,朝南,825,69832,1998.0
和源大楼,2室0厅,32.05,闸北,高区/9层,朝东,320,99843,2010.0
广盛公寓,3室2厅,138.84,闸北,中区/18层,朝东南,970,69864,2000.0
永和二村,1室0厅,31.37,闸北,高区/6层,朝南北,200,63755,1995.0
牡丹苑（闸北）,1室1厅,46.98,闸北,高区/6层,朝南,295,62792,nan
大宁路586号,2室1厅,56.25,闸北,低区/6层,朝南北,440,78222,1991.0
悦公馆,2室2厅,89.61,闸北,中区/24层,朝南,820,91507,2010.0
老沪太路250弄,2室0厅,53.84,闸北,中区/6层,朝南北,375,69650,1986.0
慧芝湖花园,2室2厅,104.95,闸北,高区/36层,朝南,1100,104811,nan
上工新村,1室0厅,27.85,闸北,高区/6层,朝南,190,68222,1982.0
延长中路451弄,2室1厅,52.0,闸北,低区/6层,朝南北,360,69230,nan
永和二村,2室0厅,50.12,闸北,低区/6层,朝南,295,58858,1995.0
三泉路510弄,1室0厅,41.25,闸北,低区/6层,朝南,240,58181,1992.0
和诚公寓,2室2厅,94.0,闸北,高区/6层,朝南北,580,61702,1997.0
保德公寓,2室2厅,85.43,闸北,中区/6层,朝南,450,52674,1997.0
柳营路1025弄,1室1厅,36.13,闸北,低区/6层,朝南,233,64489,1988.0
三泉路517弄,1室0厅,41.41,闸北,中区/6层,朝南,210,50712,1993.0
闻喜路1202弄,1室1厅,42.19,闸北,低区/6层,朝南,228,54041,1992.0
宁馨小区,2室1厅,60.15,闸北,中区/6层,朝南,450,74812,1992.0
圣和圣广场（公寓）,2室2厅,100.92,闸北,中区/29层,朝南北,905,89674,nan
曲沃路35弄,2室0厅,50.78,闸北,高区/6层,朝南,255,50216,1994.0
远龙公寓,2室1厅,77.88,闸北,中区/6层,朝南北,440,56497,1998.0
柳营路319弄,1室0厅,30.6,闸北,低区/6层,朝南,240,78431,1977.0
星纪花苑,2室1厅,73.92,闸北,低区/15层,朝南,385,52083,nan
和诚公寓,2室2厅,88.69,闸北,中区/6层,朝南北,588,66298,1997.0
汉中小区,2室0厅,45.83,闸北,高区/7层,朝南北,330,72005,nan
永和丽园,2室2厅,98.52,闸北,高区/6层,朝南,630,63946,2001.0
三兴大楼,1室1厅,48.0,闸北,中区/24层,朝东南,355,73958,1993.0
快乐家苑,3室1厅,124.37,闸北,中区/20层,朝南,800,64324,1999.0
灵广花园,1室1厅,64.81,闸北,高区/7层,朝南北,420,64804,1997.0
洛川中路1100弄,2室0厅,57.32,闸北,中区/6层,朝南北,365,63677,1994.0
慧芝湖花园,3室2厅,168.05,闸北,低区/31层,朝南北,1680,99970,nan
紫祥小区,1室1厅,50.86,闸北,中区/7层,朝南,355,69799,1993.0
明园森林都市,3室2厅,118.27,闸北,低区/30层,朝南北,900,76097,nan
紫金兰花苑,2室1厅,99.93,闸北,低区/6层,朝南北,600,60042,1999.0
广盛苑,2室1厅,91.79,闸北,低区/11层,朝南北,560,61008,nan
保德路1010弄,1室1厅,49.15,闸北,中区/6层,朝南,265,53916,1992.0
黄山路220号,3室0厅,48.71,闸北,高区/6层,朝南,360,73906,1986.0
永和丽园,3室2厅,142.38,闸北,中区/11层,朝南北,940,66020,2001.0
奔腾新干线,1室1厅,57.71,闸北,低区/32层,朝南,480,83174,2003.0
会文路101号,1室1厅,34.55,闸北,高区/7层,朝东,210,60781,1982.0
景峰苑,1室0厅,32.62,闸北,低区/7层,朝南,195,59779,1995.0
岭南公寓,2室2厅,105.29,闸北,中区/6层,朝南,580,55085,1998.0
天东小区,2室2厅,88.11,闸北,高区/18层,朝东南,650,73771,1999.0
东方明珠大宁公寓,2室2厅,109.37,闸北,低区/25层,朝南,745,68117,1998.0
永和雅园,3室2厅,108.29,闸北,低区/6层,朝南北,750,69258,2003.0
东方明珠大宁公寓,3室2厅,109.7,闸北,中区/11层,朝南北,950,86599,2002.0
中山北路510号,1室1厅,33.9,闸北,高区/7层,朝南,220,64896,1986.0
芷江中路413弄,2室1厅,58.3,闸北,高区/7层,朝南北,360,61749,1987.0
金城大厦,1室0厅,37.21,闸北,高区/28层,朝北,129,34668,nan
明园森林都市,2室2厅,92.23,闸北,高区/32层,朝南,750,81318,nan
柳营路1025弄,1室1厅,35.91,闸北,高区/6层,朝南,240,66833,1988.0
协和大厦,2室2厅,89.9,闸北,中区/10层,朝南北,850,94549,2010.0
临汾路828弄,2室1厅,53.78,闸北,高区/6层,朝南,270,50204,1993.0
紫薇阁,2室2厅,98.34,闸北,中区/18层,朝南北,850,86434,2003.0
悠和家园,1室2厅,65.47,闸北,中区/25层,朝南北,600,91645,2006.0
场中路2601弄,2室1厅,76.06,闸北,中区/6层,朝南,420,55219,1994.0
嘉利明珠城,3室2厅,109.88,闸北,低区/31层,朝南北,870,79177,nan
协诚中心大厦,2室2厅,90.26,闸北,中区/26层,朝南,630,69798,1996.0
嘉利明珠城,3室2厅,126.25,闸北,低区/38层,朝南北,930,73663,nan
聚龙大厦,2室1厅,99.62,闸北,高区/24层,朝西北,510,51194,1996.0
柳营路309弄,1室1厅,40.23,闸北,高区/6层,朝南,250,62142,1978.0
广隆公寓,4室2厅,150.08,闸北,中区/25层,朝南北,760,50639,nan
海联公寓,2室2厅,95.45,闸北,中区/26层,朝南,635,66526,nan
精文城上城,3室2厅,141.46,闸北,中区/28层,朝南北,1180,83415,2004.0
包运大厦,2室1厅,62.2,闸北,高区/7层,朝南北,410,65916,1995.0
世纪花苑,2室2厅,119.63,闸北,高区/17层,朝南,660,55170,1999.0
玉峰花园,2室1厅,67.05,闸北,高区/6层,朝南北,338,50410,1995.0
康平小区,1室1厅,43.85,闸北,高区/6层,朝南,210,47890,1987.0
兴泉小区,1室1厅,41.59,闸北,高区/6层,朝南,225,54099,1995.0
和安小区,2室1厅,65.37,闸北,高区/6层,朝南北,380,58130,1990.0
恒丰古北家苑,3室2厅,148.38,闸北,低区/18层,朝南,990,66720,2000.0
绿色丽园,2室1厅,93.72,闸北,低区/12层,朝南北,750,80025,2003.0
宝华现代城,1室2厅,64.17,闸北,高区/25层,朝南,650,101293,nan
复元坊,2室0厅,48.71,闸北,高区/6层,朝南北,345,70827,1993.0
绿洲雅宾利花园（二期）,3室2厅,188.47,闸北,中区/32层,朝南北,1550,82241,2010.0
广茂苑,3室2厅,101.77,闸北,高区/6层,朝南北,590,57973,1998.0
心族公寓,3室2厅,131.4,闸北,低区/7层,朝南北,850,64687,1997.0
东方公寓（闸北）,3室2厅,127.44,闸北,中区/20层,朝东北,720,56497,1998.0
联富假日公寓,2室1厅,61.43,闸北,高区/24层,朝南,560,91160,2007.0
粤秀苑,2室1厅,70.39,闸北,高区/6层,朝南北,420,59667,1996.0
精文城上城,3室2厅,151.74,闸北,低区/29层,朝南北,1118,73678,2004.0
宁和小区,3室1厅,74.35,闸北,高区/6层,朝南北,505,67921,1993.0
新弘国际公寓,3室2厅,136.2,闸北,低区/20层,朝南北,960,70484,2008.0
新梅共和城,3室2厅,118.71,闸北,低区/16层,朝南北,900,75815,2005.0
东方莱茵,5室2厅,247.09,闸北,中区/26层,朝南北,1850,74871,nan
彭顺小区,1室1厅,41.83,闸北,中区/5层,朝南北,230,54984,nan
柳营路1025弄,2室1厅,53.63,闸北,高区/6层,朝南北,340,63397,1987.0
华舟小区,2室1厅,80.83,闸北,低区/27层,朝东南,650,80415,1997.0
精文城上城,3室2厅,201.68,闸北,高区/28层,朝南北,1320,65450,2004.0
永和丽园,4室3厅,203.58,闸北,高区/11层,朝南北,1128,55408,2001.0
安业路300弄,1室0厅,30.01,闸北,低区/6层,朝南北,160,53315,1988.0
共康四村,2室1厅,64.71,闸北,低区/6层,朝南,350,54087,1995.0
鹏程宝都,2室1厅,102.54,闸北,高区/14层,朝东南,530,51687,1998.0
阳曲小区,1室1厅,44.38,闸北,高区/6层,朝南,220,49571,1987.0
保德路241弄,1室1厅,40.59,闸北,高区/6层,朝南,205,50505,1991.0
三泉路332弄,1室1厅,43.69,闸北,中区/6层,朝南,220,50354,1991.0
青云公寓,2室1厅,49.13,闸北,中区/7层,朝南北,360,73274,1998.0
康平小区,2室0厅,52.52,闸北,高区/6层,朝南北,280,53313,1984.0
三泉路517弄,1室1厅,42.88,闸北,高区/6层,朝南,215,50139,1993.0
中海万锦城（三期）（公寓）,3室2厅,137.03,闸北,低区/38层,朝南北,1200,87572,2014.0
星城花苑,2室1厅,68.67,闸北,低区/13层,朝南北,345,50240,1994.0
宁和小区,2室1厅,56.8,闸北,高区/6层,朝,470,82746,1992.0
龙潭小区,1室1厅,35.52,闸北,高区/6层,朝南,208,58558,1994.0
保德公寓,2室1厅,55.0,闸北,中区/6层,朝南北,290,52727,1996.0
粤秀苑,1室1厅,41.37,闸北,低区/11层,朝南,350,84602,1996.0
普善路76号,1室1厅,38.63,闸北,中区/6层,朝东西,280,72482,1980.0
盛和玲珑苑,2室2厅,110.27,闸北,高区/27层,朝南北,815,73909,2004.0
永灵小区,3室2厅,123.28,闸北,低区/6层,朝南北,720,58403,2003.0
龙潭小区,2室1厅,59.8,闸北,中区/6层,朝南,380,63545,1995.0
锦灏佳园,3室2厅,133.67,闸北,中区/7层,朝南北,1300,97254,2002.0
康平小区,2室1厅,72.0,闸北,中区/14层,朝南,398,55277,1987.0
久欣公寓,3室2厅,133.06,闸北,低区/24层,朝南,900,67638,1997.0
东方莱茵,5室2厅,247.09,闸北,低区/26层,朝南北,1700,68800,nan
明园森林都市,2室2厅,86.72,闸北,中区/31层,朝南,720,83025,nan
延长小区（闸北）,1室0厅,31.78,闸北,低区/6层,朝南,275,86532,1982.0
东方莱茵,2室2厅,138.2,闸北,高区/26层,朝南北,1050,75976,nan
中兴路1385弄,1室0厅,32.1,闸北,中区/6层,朝南,250,77881,1984.0
共和新路4605弄,2室1厅,75.1,闸北,高区/13层,朝南,405,53928,1994.0
三泉路332弄,1室1厅,43.69,闸北,高区/6层,朝南,255,58365,1991.0
中心铂庭,1室2厅,37.1,闸北,中区/27层,朝南,215,57951,2010.0
兴泉小区,2室1厅,55.52,闸北,低区/6层,朝南,350,63040,1995.0
曲沃小区,2室1厅,78.0,闸北,高区/6层,朝南北,420,53846,1999.0
普善新苑,2室1厅,60.5,闸北,低区/18层,朝西南,435,71900,nan
新弘国际公寓,3室2厅,109.78,闸北,低区/20层,朝南,870,79249,2008.0
永灵小区,3室2厅,123.38,闸北,高区/6层,朝,780,63219,2003.0
金峰大厦,3室2厅,119.33,闸北,高区/29层,朝东南,835,69974,nan
局北村,2室0厅,45.59,闸北,高区/6层,朝南,328,71945,1988.0
崇文园,2室2厅,103.37,闸北,中区/14层,朝南北,820,79326,2004.0
协和大厦,2室2厅,90.7,闸北,中区/6层,朝南北,785,86549,2010.0
锦福公寓,3室2厅,92.96,闸北,高区/7层,朝南北,600,64543,2002.0
永和二村,2室1厅,50.34,闸北,高区/6层,朝,300,59594,1995.0
盛世家园,2室2厅,99.13,闸北,低区/6层,朝南北,600,60526,2002.0
谈家桥路80弄,1室1厅,34.22,闸北,中区/6层,朝东南,250,73056,1987.0
宁和小区,1室1厅,42.21,闸北,高区/6层,朝南,400,94764,nan
柳营路1025弄,2室0厅,53.28,闸北,中区/6层,朝南,360,67567,1984.0
宝昌路632弄,1室1厅,36.76,闸北,高区/6层,朝南北,240,65288,1985.0
城龙公寓,3室2厅,109.96,闸北,中区/5层,朝南北,780,70934,2002.0
宏业公寓,2室2厅,94.53,闸北,高区/7层,朝西南,570,60298,1999.0
八方小区,2室1厅,82.49,闸北,低区/6层,朝南,650,78797,1995.0
三阳小区,1室1厅,37.95,闸北,高区/7层,朝南,260,68511,1987.0
地矿小区,2室0厅,44.24,闸北,高区/6层,朝南北,280,63291,1996.0
场中路2401弄,2室1厅,54.28,闸北,高区/6层,朝南北,335,61717,1986.0
平顺小区,2室0厅,43.37,闸北,高区/6层,朝南,240,55337,nan
延长小区（闸北）,2室0厅,49.59,闸北,高区/6层,朝南北,420,84694,1980.0
精文城上城,3室2厅,142.42,闸北,低区/29层,朝南北,1100,77236,2004.0
旭阳苑,1室1厅,60.27,闸北,低区/6层,朝西南,450,74664,2000.0
岭南公寓,2室2厅,98.06,闸北,中区/6层,朝南,540,55068,1998.0
银都二村（闸北）,2室1厅,56.86,闸北,低区/6层,朝南北,328,57685,1995.0
乐业公寓,2室2厅,107.02,闸北,高区/6层,朝南北,690,64473,1999.0
北海新苑,2室1厅,60.8,闸北,中区/6层,朝南北,350,57565,1994.0
柳营路309弄,1室1厅,47.81,闸北,高区/6层,朝南北,320,66931,1989.0
场中路2107弄,1室1厅,35.21,闸北,高区/7层,朝南,220,62482,1995.0
芳苑小区,2室1厅,91.7,闸北,低区/12层,朝南,510,55616,1996.0
兴泉小区,2室1厅,57.75,闸北,高区/6层,朝南北,270,46753,1995.0
场中路1985弄,2室1厅,54.76,闸北,高区/6层,朝南北,290,52958,2000.0
越秀苑,3室2厅,132.16,闸北,中区/27层,朝南,900,68099,nan
合兴小区,2室1厅,74.84,闸北,中区/20层,朝东南,500,66809,1993.0
保德公寓,1室1厅,68.65,闸北,中区/6层,朝南北,360,52439,1996.0
龙潭小区,3室1厅,88.14,闸北,高区/6层,,520,58997,1995.0
卫茂大厦,2室1厅,84.31,闸北,中区/22层,朝西北,560,66421,nan
东方莱茵,4室2厅,208.79,闸北,中区/26层,朝南北,1800,86211,nan
东方明珠大宁公寓,2室2厅,109.37,闸北,低区/25层,朝南北,750,68574,1998.0
康平小区,3室0厅,64.52,闸北,高区/6层,,350,54246,1986.0
天东小区,3室1厅,101.9,闸北,中区/22层,朝西南,773,75858,1999.0
保德路1010弄,1室1厅,47.83,闸北,高区/6层,朝南,245,51223,1992.0
二轻小区,1室1厅,46.62,闸北,高区/7层,朝南,320,68640,1995.0
三泉家园,3室2厅,109.81,闸北,高区/6层,朝南,690,62835,2002.0
保德公寓,1室1厅,53.16,闸北,高区/6层,朝南北,280,52671,1997.0
紫祥小区,1室1厅,50.86,闸北,低区/7层,朝南,350,68816,1993.0
保德公寓,2室1厅,83.4,闸北,高区/6层,朝南,430,51558,1997.0
龙潭小区,2室1厅,52.14,闸北,中区/6层,朝南,360,69044,1996.0
康泉小区,3室1厅,92.99,闸北,高区/6层,朝南,465,50005,1993.0
明园森林都市,4室2厅,133.65,闸北,高区/14层,朝南北,1100,82304,nan
安丰小区,4室2厅,173.71,闸北,中区/6层,朝南北,1080,62172,1996.0
和兰苑,2室2厅,98.06,闸北,中区/6层,朝南北,780,79543,2001.0
彭顺小区,1室0厅,46.5,闸北,低区/6层,朝南,230,49462,nan
明园森林都市,2室2厅,86.85,闸北,中区/24层,朝南,720,82901,nan
青云公寓,2室2厅,105.27,闸北,中区/7层,朝南,695,66020,1998.0
宁馨小区,3室0厅,64.7,闸北,低区/7层,朝南,500,77279,1992.0
玉峰花园,3室1厅,96.23,闸北,低区/6层,朝南,550,57154,1995.0
天道俪晶国际公寓,1室1厅,58.49,闸北,中区/31层,朝南,450,76936,2005.0
岭南路700弄,1室1厅,50.14,闸北,高区/6层,朝南,255,50857,1995.0
绿厦小区,3室1厅,83.31,闸北,低区/9层,朝南北,600,72020,1982.0
圣和圣广场（公寓）,2室2厅,105.66,闸北,高区/29层,朝南北,920,87071,nan
岭南公寓,2室2厅,94.95,闸北,高区/6层,朝南北,560,58978,1998.0
华东大厦,3室2厅,110.39,闸北,高区/24层,朝东,680,61599,nan
南山小区,3室2厅,155.52,闸北,高区/20层,朝东南,950,61085,1997.0
海通公寓,2室2厅,113.34,闸北,高区/7层,朝南,510,44997,1997.0
万荣小区,1室1厅,41.08,闸北,高区/6层,朝南,249,60613,1996.0
局南村,1室1厅,35.81,闸北,高区/6层,朝南,239,66741,1975.0
北海新苑,2室1厅,66.18,闸北,高区/6层,,410,61952,1994.0
龙潭小区,3室2厅,97.65,闸北,高区/6层,朝南,490,50179,1995.0
灵石路896弄,2室1厅,73.07,闸北,高区/6层,朝南,445,60900,1994.0
延铁小区,2室1厅,52.29,闸北,高区/6层,朝南,330,63109,1987.0
精文城上城,3室2厅,141.46,闸北,中区/28层,朝南北,1150,81295,2004.0
卓悦居,2室2厅,95.13,闸北,中区/37层,朝南北,880,92504,2009.0
八方小区,2室1厅,66.69,闸北,高区/7层,朝南北,460,68975,1995.0
奔腾新干线,1室1厅,39.0,闸北,高区/32层,朝西南,350,89743,2003.0
童家浜小区,2室0厅,56.39,闸北,高区/6层,朝南,370,65614,1983.0
场中路2401弄,2室0厅,52.33,闸北,高区/6层,朝南,295,56373,1987.0
卫茂大厦,1室1厅,68.63,闸北,低区/22层,朝东北,415,60469,nan
慧芝湖花园,2室2厅,89.46,闸北,高区/36层,朝南,880,98367,nan
万荣小区,3室1厅,86.0,闸北,中区/6层,朝南北,518,60232,1995.0
佳宁花园,2室2厅,108.75,闸北,低区/18层,朝南北,770,70804,2002.0
歌林春天馨园,2室2厅,100.85,闸北,中区/16层,朝南,810,80317,2002.0
临汾路1564弄,2室1厅,57.95,闸北,中区/6层,朝南北,310,53494,1995.0
阳城书院,2室2厅,104.65,闸北,低区/14层,朝南北,690,65934,2005.0
歌林春天馨园,2室2厅,97.22,闸北,中区/10层,朝南,800,82287,nan
共康四村,2室1厅,59.18,闸北,低区/6层,朝南北,300,50692,1997.0
恒安小区,2室1厅,67.66,闸北,低区/14层,朝西南,360,53207,1990.0
阳曲路470弄,2室0厅,47.98,闸北,中区/6层,朝南北,260,54189,1992.0
景凤小区,2室1厅,59.89,闸北,中区/6层,朝西南,323,53932,1994.0
星城花苑,1室1厅,53.81,闸北,低区/13层,朝南,270,50176,1992.0
临汾路1564弄,2室1厅,59.37,闸北,中区/6层,朝南北,320,53899,1995.0
阳曲小区,2室1厅,57.73,闸北,中区/6层,朝南,360,62359,1987.0
佳宁花园,3室2厅,130.13,闸北,低区/11层,朝南北,910,69930,nan
恒凌公寓,2室2厅,93.77,闸北,高区/11层,朝南北,580,61853,2003.0
星城美景苑,2室2厅,87.71,闸北,高区/6层,朝南,590,67267,2003.0
欣武大厦,2室2厅,109.13,闸北,中区/20层,朝东南,700,64143,nan
歌林春天馨园,3室2厅,132.82,闸北,中区/7层,朝南北,1020,76795,2003.0
万荣小区,1室1厅,44.0,闸北,高区/6层,朝南,260,59090,1996.0
临汾名城,4室2厅,124.6,闸北,低区/14层,朝南,740,59390,2004.0
和源祥邸珑庭,2室2厅,89.11,闸北,低区/14层,朝南,800,89776,2011.0
亿润苑,3室2厅,133.01,闸北,低区/17层,朝南北,815,61273,2005.0
歌林春天馨园,2室2厅,91.57,闸北,低区/6层,朝南北,730,79720,2003.0
永和教师苑,3室1厅,84.43,闸北,高区/6层,朝南北,465,55075,1996.0
龙馨嘉园,2室2厅,88.72,闸北,低区/6层,朝南北,490,55229,2004.0
绿苑（闸北）,3室2厅,132.46,闸北,低区/6层,朝南北,720,54356,1997.0
上海滩大宁城（公寓）,3室2厅,96.41,闸北,中区/14层,朝南北,880,91276,2011.0
中海万锦城（三期）（公寓）,2室2厅,91.0,闸北,低区/36层,朝南,800,87912,2014.0
银都一村（闸北）,1室0厅,30.66,闸北,低区/6层,朝南,175,57077,1995.0
中海万锦城（三期）（公寓）,3室2厅,109.93,闸北,高区/36层,朝南北,960,87328,2014.0
童家浜小区,1室0厅,32.29,闸北,低区/6层,朝南,220,68132,1983.0
场中路2471弄,1室1厅,42.8,闸北,中区/6层,朝南,210,49065,1991.0
明园森林都市,3室2厅,88.44,闸北,中区/33层,朝南北,740,83672,2013.0
共康四村,2室1厅,62.9,闸北,低区/6层,朝南,325,51669,1995.0
中海万锦城（三期）（公寓）,3室2厅,126.26,闸北,低区/36层,朝南北,930,73657,2014.0
中心铂庭,1室1厅,37.1,闸北,中区/27层,朝南,200,53908,2010.0
新梅共和城,2室2厅,98.73,闸北,中区/18层,朝南,780,79003,2002.0
复地新都国际,2室2厅,87.47,闸北,中区/32层,朝南,820,93746,2011.0
恒基不夜城,2室2厅,91.04,闸北,中区/30层,朝南,520,57117,1996.0
阳曲小区,1室1厅,44.33,闸北,高区/6层,朝南,235,53011,1987.0
永和丽园,2室2厅,102.92,闸北,中区/6层,朝南北,620,60240,2001.0
协和大厦,2室2厅,105.88,闸北,低区/24层,朝南,630,59501,2005.0
明园森林都市,3室2厅,88.93,闸北,低区/33层,朝南,760,85460,2013.0
越秀苑,3室2厅,136.17,闸北,中区/27层,朝南北,840,61687,nan
时代鑫都,1室2厅,73.23,闸北,中区/3层,朝北,292,39874,2001.0
绿洲雅宾利花园（二期）,2室2厅,94.43,闸北,中区/32层,朝南,960,101662,2010.0
康平小区,2室0厅,46.68,闸北,中区/6层,朝南北,250,53556,1982.0
中海万锦城（四期）,3室2厅,74.99,闸北,低区/21层,朝西,510,68009,2011.0
汾西小区,2室0厅,49.85,闸北,低区/6层,朝南,298,59779,1991.0
中山北路805弄,2室0厅,45.36,闸北,高区/6层,朝南,302,66578,1986.0
龙盛佳苑,2室1厅,63.26,闸北,低区/15层,朝南,420,66392,2011.0
北海新苑,1室1厅,52.29,闸北,中区/6层,朝南,310,59284,1994.0
共和新路4555弄,1室0厅,35.54,闸北,高区/6层,朝西,178,50084,1991.0
新汾小区,2室1厅,56.23,闸北,低区/6层,朝南,335,59576,nan
中海万锦城（四期）,3室2厅,81.54,闸北,中区/21层,朝东,570,69904,2011.0
共和新路970弄,1室1厅,35.62,闸北,中区/6层,朝南,233,65412,1964.0
汾西路711弄,2室0厅,48.4,闸北,高区/6层,朝南,290,59917,1985.0
和泰花园,2室2厅,113.83,闸北,中区/23层,朝南北,750,65887,nan
慧芝湖花园,2室2厅,93.54,闸北,中区/29层,朝东南,800,85524,2012.0
临汾名城,2室2厅,95.72,闸北,低区/14层,朝南,580,60593,2006.0
共和新路970弄,1室1厅,35.62,闸北,低区/6层,朝南,215,60359,1964.0
阳城花园,2室1厅,87.27,闸北,高区/6层,朝南北,610,69898,2002.0
银都二村（闸北）,1室1厅,36.09,闸北,中区/6层,朝南,196,54308,1995.0
上海滩大宁城（公寓）,4室2厅,139.52,闸北,中区/22层,朝南北,1200,86009,2012.0
上海滩大宁城（公寓）,2室2厅,97.48,闸北,中区/32层,朝南北,860,88223,2012.0
上海滩大宁城（公寓）,2室2厅,95.97,闸北,低区/32层,朝南北,835,87006,2011.0
通源小区,2室1厅,50.52,闸北,中区/6层,朝南北,360,71258,1984.0
闸北场中公寓,1室0厅,38.53,闸北,高区/6层,朝南,210,54502,1998.0
保德公寓,1室1厅,48.75,闸北,中区/6层,朝南,260,53333,1997.0
洛川中路901弄,2室1厅,50.2,闸北,中区/6层,,360,71713,1986.0
谈家桥路80弄,2室0厅,39.23,闸北,高区/6层,朝南,250,63726,1986.0
幸福第一公寓,1室1厅,59.49,闸北,低区/14层,朝东,315,52950,1996.0
通源小区,1室0厅,37.88,闸北,中区/7层,朝南,235,62038,1988.0
和新小区,1室1厅,41.94,闸北,低区/6层,朝南,225,53648,nan
利丰苑,2室2厅,91.24,闸北,高区/6层,朝南北,608,66637,1997.0
三兴大楼,1室1厅,48.03,闸北,高区/24层,朝东南,310,64542,1993.0
上海滩大宁城（公寓）,3室2厅,97.13,闸北,高区/32层,朝南北,850,87511,2011.0
场中路2401弄,1室0厅,40.0,闸北,高区/6层,朝南,225,56250,1987.0
时代鑫都,1室1厅,73.23,闸北,高区/3层,朝北,300,40966,2001.0
慧芝湖花园,1室2厅,79.18,闸北,低区/36层,朝南,730,92194,2011.0
中山北路805弄,2室0厅,53.79,闸北,中区/7层,朝南,375,69715,1986.0
天道俪晶国际公寓,1室0厅,33.73,闸北,中区/31层,朝南,280,83012,2005.0
兴泉小区,1室0厅,39.05,闸北,中区/6层,朝南,210,53777,1995.0
永盛苑,2室2厅,123.31,闸北,低区/32层,朝南,730,59200,nan
中兴财富国际公寓,2室2厅,90.44,闸北,低区/34层,朝东南,660,72976,nan
时代鑫都,1室1厅,73.23,闸北,中区/3层,朝北,292,39874,2001.0
时代鑫都,1室1厅,73.23,闸北,高区/3层,朝北,300,40966,2001.0
慧芝湖花园,2室2厅,87.81,闸北,高区/36层,朝南北,930,105910,2011.0
五月花都荟豪庭（公寓）,1室0厅,48.82,闸北,高区/38层,朝南,435,89102,2011.0
三泉家园,3室2厅,116.84,闸北,中区/11层,朝南北,560,47928,nan
唐家沙小区,2室1厅,46.11,闸北,低区/6层,朝南,350,75905,1985.0
永和二村,1室0厅,31.43,闸北,中区/6层,朝南北,200,63633,1995.0
慧芝湖花园,5室2厅,186.69,闸北,低区/36层,,1680,89988,2011.0
上海滩大宁城（公寓）,3室2厅,94.28,闸北,高区/22层,朝南北,950,100763,2012.0
宁和小区,1室1厅,44.25,闸北,高区/6层,朝南,365,82485,1992.0
复地新都国际,3室2厅,157.42,闸北,中区/30层,朝南北,1600,101638,2011.0
中海万锦城（二期）,2室2厅,95.05,闸北,中区/19层,朝西南,580,61020,2012.0
天东小区,2室2厅,88.11,闸北,低区/18层,朝东南,680,77176,1999.0
平顺路721弄,1室1厅,40.31,闸北,高区/6层,朝南,222,55073,1990.0
粤秀苑,2室1厅,68.83,闸北,中区/7层,朝南北,520,75548,1997.0
闻喜小区,1室0厅,34.72,闸北,高区/6层,朝南,208,59907,1985.0
上海滩大宁城（公寓）,3室2厅,174.09,闸北,低区/22层,朝南北,1620,93055,2012.0
蒙特利名都城,1室2厅,83.02,闸北,低区/37层,朝南,750,90339,2007.0
共和新路2103弄,1室1厅,36.04,闸北,高区/6层,朝南北,245,67980,1979.0
中心铂庭,1室0厅,37.1,闸北,低区/27层,朝南,178,47978,2010.0
大宁路660弄,3室1厅,66.54,闸北,高区/6层,朝南北,500,75142,1992.0
慧芝湖花园,3室2厅,153.88,闸北,低区/31层,朝南北,1400,90979,nan
慧芝湖花园,4室2厅,141.12,闸北,高区/36层,朝南北,1380,97789,2011.0
保平小区,2室1厅,76.21,闸北,低区/13层,朝西南,360,47237,1993.0
卓悦居,2室2厅,92.34,闸北,低区/37层,朝南北,860,93134,2009.0
和玉苑,2室2厅,98.89,闸北,高区/17层,朝南北,660,66740,nan
北美公寓,3室2厅,144.21,闸北,低区/11层,朝南北,880,61022,2001.0
鸿泽苑,2室2厅,94.12,闸北,高区/6层,朝南北,475,50467,1999.0
